Player,IP,K,W,SV,ERA,WHIP,ER,H,BB,HR,G,GS,L,CG,PlayerId,Team
Jonathan Bowlan ,20.4,16,1,0,4.70,1.43,11,22,7,3,16,2,2,0,43701 ,KC 
Richard Fitts ,7.5,6,1,0,4.73,1.43,4,8,2,1,2,1,0,0,45322 ,BOS 
Justin Slaten ,44.9,47,2,0,4.93,1.50,25,45,23,7,44,0,3,0,44581 ,BOS 
Reed Garrett ,16.9,16,1,0,4.69,1.47,9,17,8,2,17,0,1,0,8189 d,NYM 
Duane Underwood Jr. ,21.3,17,1,0,4.78,1.42,11,22,8,3,19,0,1,0,6017 d,NYY 
Nick Avila ,9.9,8,1,0,4.54,1.48,5,11,4,1,11,0,1,0,45570 ,SF 
Amos Willingham ,35.4,27,2,0,5.07,1.43,20,38,13,6,35,0,2,0,47979 ,WSH 
Tanner Burns ,17.0,15,1,0,4.70,1.46,9,17,8,2,17,0,1,0,7493 d,CLE 
Casey Lawrence ,18.2,14,1,0,5.06,1.36,10,20,5,3,16,0,1,0,6524 d,SEA 
Tyler Samaniego ,18.0,15,1,0,4.51,1.49,9,18,9,2,19,0,1,0,47356 ,PIT 
Jacob Barnes ,17.6,14,1,0,4.81,1.42,9,19,6,3,16,0,1,0,5886 d,WSH 
Antoine Kelly ,23.9,24,1,0,4.72,1.48,13,23,13,3,21,1,1,0,43706 ,TEX 
Hunter Strickland ,16.8,16,1,0,4.88,1.44,9,16,8,3,17,0,1,0,5324 d,LAA 
Justin Yeager ,17.2,18,1,0,4.69,1.50,9,16,10,3,18,0,1,0,46757 ,MIL 
Jaime Barria ,35.3,26,1,0,4.87,1.39,19,38,11,7,24,1,2,0,7880 d,CLE 
Connor Cooke ,8.5,9,0,0,4.20,1.29,4,8,3,1,9,0,0,0,47714 ,TOR 
Tyler Gilbert ,19.8,17,1,0,4.84,1.43,11,21,7,3,11,1,1,0,8370 d,CIN 
Bailey Horn ,12.2,12,1,0,4.73,1.49,6,12,6,2,12,0,1,0,44800 ,CWS 
Jimmy Lambert ,45.5,44,2,0,5.02,1.47,25,45,22,8,43,0,3,0,8440 d,CWS 
Forrest Whitley ,27.2,28,1,0,4.77,1.48,14,25,15,4,27,0,2,0,6420 d,HOU 
Randy Rodriguez ,20.6,21,1,0,4.64,1.51,11,19,12,2,20,0,1,0,45022 ,SF 
Nicholas Padilla ,16.7,16,1,0,4.41,1.55,8,16,10,2,15,0,1,0,46464 ,CWS 
Christian Scott ,9.3,9,0,0,4.21,1.31,4,9,3,1,2,2,0,0,45298 ,NYM 
Andre Granillo ,19.4,18,1,0,4.70,1.48,10,19,10,3,19,0,1,0,46818 ,STL 
Christian Roa ,15.1,17,1,0,4.84,1.50,8,14,9,3,15,0,1,0,43815 ,CIN 
Edwin Escobar ,12.0,9,1,0,4.50,1.50,6,13,5,2,12,0,1,0,5321 d,CHC 
Matt Bowman ,23.1,19,1,0,4.59,1.48,12,23,11,3,23,0,1,0,5945 d,MIN 
Sam Long ,18.7,14,1,0,4.73,1.44,10,19,8,2,11,0,1,0,44078 ,KC 
Peyton Battenfield ,22.1,16,1,0,4.88,1.40,12,23,8,4,17,2,2,0,43619 ,NYM 
Shane Greene ,20.7,20,1,1,4.89,1.49,11,20,10,3,19,0,1,0,5414 d,TEX 
Easton Lucas ,14.4,13,0,0,4.43,1.35,7,14,6,2,14,0,1,0,39681 ,OAK 
Devin Smeltzer ,14.0,10,1,0,4.80,1.43,7,15,5,2,8,1,1,0,8039 d,MIA 
Lyon Richardson ,22.9,23,1,0,4.85,1.47,12,23,11,3,16,2,1,0,44016 ,CIN 
Cory Abbott ,16.8,17,1,0,5.05,1.44,9,16,8,3,8,2,1,0,43925 ,SEA 
Tim Cate ,13.5,10,1,0,4.68,1.47,7,14,6,2,14,0,1,0,8346 d,WSH 
Sam Bachman ,32.9,28,2,0,4.75,1.54,17,32,18,4,29,0,2,0,44677 ,LAA 
Taylor Hearn ,22.0,21,1,0,4.89,1.46,12,22,10,3,13,1,1,0,6447 d,"SP,RP) FA "
Chih-Jung Liu ,10.2,9,1,0,4.92,1.48,6,11,5,2,11,0,1,0,39064 ,BOS 
Mitchell Parker ,13.9,13,1,0,4.84,1.49,7,14,7,2,7,2,1,0,45264 ,WSH 
Mick Abel ,35.2,33,2,0,5.06,1.49,20,34,18,6,17,4,2,0,8282 d,PHI 
Logan Gragg ,19.8,13,1,0,4.82,1.42,11,22,6,3,20,0,1,0,44305 ,STL 
Thomas Hatch ,14.2,13,1,0,4.89,1.48,8,16,5,2,11,1,1,0,7497 d,"RP,SP) FA "
Chris Wright ,15.2,16,1,0,4.68,1.55,8,14,10,2,15,0,1,0,45417 ,SF 
Cam Sanders ,15.1,16,1,0,4.77,1.54,8,14,9,2,16,0,1,0,45166 ,CHC 
Brooks Kriske ,9.2,10,0,0,4.48,1.35,5,8,5,1,9,0,1,0,39164 ,CIN 
Royber Salinas ,7.6,8,0,0,4.18,1.37,4,7,4,1,6,0,0,0,46134 ,OAK 
Carson Spiers ,31.5,28,2,0,5.21,1.47,18,33,13,6,25,1,2,0,48209 ,CIN 
Jeff Lindgren ,18.0,13,1,0,4.80,1.46,10,19,7,3,16,0,1,0,45285 ,MIA 
Brent Honeywell Jr. ,37.2,30,1,0,4.87,1.43,20,39,14,6,34,0,2,0,6004 d,PIT 
Victor Mederos ,13.6,12,1,0,4.79,1.52,7,14,7,2,11,1,1,0,7272 d,LAA 
Jake Woodford ,22.1,16,1,0,4.76,1.46,12,23,9,3,15,1,1,0,7751 d,CWS 
Carson Fulmer ,13.9,14,1,0,4.73,1.56,7,13,9,2,12,0,1,0,6015 d,LAA 
Evan Justice ,39.6,44,2,0,4.91,1.56,22,36,26,5,41,0,3,0,48208 ,COL 
Logan Sawyer ,11.7,9,1,0,4.97,1.49,6,12,5,2,12,0,1,0,46693 ,STL 
Tayler Scott ,11.8,12,0,0,4.47,1.41,6,12,5,2,12,0,0,0,7596 d,HOU 
Jeurys Familia ,17.1,15,1,0,4.79,1.52,9,17,9,2,17,0,1,0,4251 d,RP) FA 
David Parkinson ,13.0,10,1,0,4.97,1.49,7,15,5,3,7,2,2,0,8297 d,PHI 
Connor Overton ,22.2,16,1,0,5.07,1.41,12,23,8,4,10,3,1,0,43770 ,CIN 
Dylan Dodd ,23.7,18,1,0,5.00,1.43,13,27,7,4,15,3,1,0,45237 ,ATL 
David Buchanan ,6.0,6,0,0,4.50,1.33,3,6,2,1,2,2,0,0,5493 d,PHI 
Taylor Lehman ,12.1,10,1,0,4.98,1.52,7,12,6,2,12,0,1,0,47256 ,PHI 
Austin Cox ,16.5,13,0,0,4.52,1.40,8,17,7,2,16,0,1,0,43939 ,KC 
Carson Whisenhunt ,7.7,8,0,0,4.42,1.40,4,8,3,1,2,2,0,0,46305 ,SF 
Lane Ramsey ,25.1,23,1,0,4.55,1.56,13,26,13,3,24,0,1,0,44453 ,CWS 
Adam Oller ,26.6,22,1,0,4.92,1.46,15,28,11,4,20,1,2,0,45025 ,CLE 
Evan Reifert ,18.1,20,1,0,4.88,1.56,10,16,12,2,18,0,1,0,44993 ,TB 
Juan Then ,15.0,11,1,0,4.85,1.51,8,17,6,2,16,0,1,0,7333 d,"SP,RP) FA "
Grant Holmes ,12.6,11,1,0,5.12,1.51,7,14,6,2,14,0,1,0,6011 d,ATL 
Anthony Veneziano ,28.7,24,1,0,4.88,1.47,16,30,12,4,21,2,2,0,45101 ,KC 
Justin Armbruester ,10.0,8,0,0,4.56,1.38,5,10,4,2,10,0,0,0,47051 ,BAL 
Jake Brentz ,28.5,31,1,0,4.86,1.53,15,26,18,3,29,0,2,0,6498 d,KC 
Adam Kolarek ,18.6,14,1,0,4.62,1.55,10,20,9,2,18,0,1,0,6601 d,LAA 
Dominic Hamel ,7.1,7,0,0,4.45,1.42,4,7,3,1,5,0,0,0,45291 ,NYM 
Wil Crowe ,24.2,21,1,0,4.91,1.49,13,25,11,3,26,1,2,0,8519 d,RP) FA 
Brad Wieck ,8.0,9,0,0,4.72,1.41,4,7,4,1,8,0,0,0,7094 d,CHC 
Freddy Pacheco ,13.7,17,1,0,4.85,1.65,7,11,12,1,14,0,1,0,45004 ,RP) FA 
Levi Stoudt ,21.0,16,1,0,4.97,1.47,12,22,9,3,17,1,1,0,44296 ,SEA 
Thaddeus Ward ,36.3,32,1,0,4.84,1.48,20,35,19,5,35,0,1,0,43729 ,WSH 
Daniel Bard ,53.1,52,2,5,4.99,1.58,29,51,33,7,53,0,4,0,3251 d,COL 
Erich Uelmen ,11.2,9,1,0,5.25,1.52,7,11,6,1,11,0,1,0,45712 ,RP) FA 
Jake Eder ,22.8,20,1,0,5.03,1.48,13,22,11,4,4,4,2,0,43912 ,CWS 
Lucas Gilbreath ,42.3,41,2,0,4.89,1.55,23,43,23,6,43,0,2,0,44071 ,COL 
Casey Legumina ,31.6,29,1,0,4.99,1.47,18,33,13,5,31,0,1,0,46501 ,CIN 
Geoff Hartlieb ,18.4,16,1,0,4.92,1.53,10,19,9,2,16,0,1,0,8234 d,COL 
Zach McCambley ,7.5,7,0,0,4.58,1.43,4,7,3,1,7,0,1,0,43984 ,MIA 
Blake Walston ,12.1,8,1,0,5.14,1.51,7,13,5,2,2,2,1,0,23976 ,ARI 
James Naile ,22.9,16,1,0,4.74,1.51,12,26,8,3,22,0,1,0,44975 ,RP) FA 
Tony Santillan ,27.3,28,1,0,4.90,1.53,15,27,15,4,26,0,1,0,8361 d,CIN 
Sean Reynolds ,18.5,17,1,0,4.96,1.54,10,17,11,3,18,0,1,0,46486 ,SD 
Bradley Hanner ,10.7,9,1,0,5.18,1.58,6,11,6,2,11,0,1,0,46653 ,CLE 
Chase Anderson ,21.9,17,1,0,5.07,1.47,12,24,9,4,13,1,1,0,5310 d,PIT 
Trevor Williams ,115.4,89,5,0,5.16,1.45,66,128,39,22,34,19,8,0,4982 d,WSH 
Antonio Senzatela ,15.9,9,1,0,4.94,1.50,9,20,4,2,3,3,1,0,5930 d,COL 
Nick Snyder ,6.0,6,0,0,4.81,1.44,3,6,3,1,6,0,0,0,44835 ,PHI 
Austin Schulfer ,7.8,7,0,0,4.58,1.47,4,8,3,1,8,0,0,0,44289 ,MIN 
Luis Guerrero ,32.8,31,2,0,5.05,1.56,18,32,19,5,33,0,2,0,47275 ,BOS 
Ryan Bergert ,9.2,8,0,0,4.62,1.46,5,9,4,2,2,2,1,0,45388 ,SD 
Kevin Kopps ,10.6,9,0,0,4.46,1.49,5,11,5,1,11,0,0,0,45379 ,SD 
Corbin Martin ,29.4,27,1,0,4.91,1.51,16,30,14,4,24,1,2,0,7405 d,ARI 
Kelvin Caceres ,26.8,29,1,0,4.79,1.58,14,24,19,3,30,0,2,0,46802 ,LAA 
Will Klein ,23.9,23,1,0,4.83,1.56,13,23,14,3,25,0,1,0,44629 ,KC 
Jesse Scholtens ,43.1,33,2,0,5.26,1.44,25,47,15,8,10,7,3,0,10244 ,CWS 
Jimmy Nelson ,19.8,22,1,0,5.16,1.55,11,18,12,3,19,0,1,0,4598 d,"SP,RP) FA "
Jay Groome ,21.5,19,1,0,4.94,1.54,12,22,11,3,9,3,1,0,8253 d,SD 
Deivi Garcia ,58.7,55,3,2,5.21,1.53,34,58,32,10,53,1,4,0,39233 ,CWS 
Drew Anderson ,6.0,5,0,0,5.03,1.42,3,6,2,1,6,0,0,0,6595 d,DET 
Davis Martin ,9.1,8,0,0,5.19,1.38,5,10,3,2,6,1,1,0,46142 ,CWS 
Frank German ,6.6,6,0,0,4.97,1.45,4,7,3,1,5,0,0,0,44144 ,BOS 
Braydon Fisher ,6.0,6,0,0,4.62,1.55,3,6,4,1,6,0,0,0,47489 ,LAD 
Matt Andriese ,6.0,5,0,0,5.08,1.42,3,7,2,1,6,0,0,0,5601 d,MIA 
Sem Robberse ,9.5,7,0,0,4.88,1.42,5,10,4,1,2,2,1,0,44507 ,STL 
Dugan Darnell ,11.6,11,0,0,4.87,1.46,6,12,5,2,13,0,1,0,47341 ,COL 
Sam Coonrod ,30.7,29,1,0,4.94,1.52,17,30,16,4,34,0,1,0,6197 d,RP) FA 
Josh James ,8.0,7,0,0,4.84,1.48,4,8,4,1,8,0,0,0,8075 d,STL 
Stephen Jones ,20.3,17,1,0,5.05,1.53,11,22,9,3,20,0,1,0,45741 ,COL 
Jose Marte ,16.3,17,1,0,5.10,1.61,9,15,11,2,18,0,1,0,44432 ,LAA 
Stephen Nogosek ,18.8,18,0,0,4.88,1.46,10,18,9,3,10,0,1,0,21179 ,WSH 
Justin Garza ,16.3,14,1,0,5.23,1.55,9,17,9,3,13,0,1,0,44496 ,RP) FA 
Declan Cronin ,25.5,17,1,0,4.86,1.51,14,28,11,3,25,0,1,0,47028 ,MIA 
Zach Logue ,14.2,11,1,0,5.59,1.50,9,16,5,3,10,1,1,0,45009 ,ATL 
Luis Perdomo ,13.8,11,0,0,4.94,1.45,8,15,5,2,14,0,1,0,7354027,P) FA 
Collin Snider ,27.0,20,1,0,4.89,1.52,15,28,13,3,27,0,1,0,44319 ,SEA 
Rob Zastryzny ,10.6,10,0,0,4.92,1.51,6,11,5,2,11,0,0,0,5041 d,MIL 
Justin Dunn ,26.1,22,1,0,5.28,1.47,15,26,12,4,6,5,2,0,6419 d,SP) FA 
Eli Villalobos ,9.3,8,0,0,4.82,1.54,5,10,5,1,11,0,0,0,46499 ,MIA 
Adrian Sampson ,5.7,4,0,0,5.18,1.51,3,6,2,1,1,1,0,0,6127 d,TEX 
Colten Brewer ,11.6,11,0,0,4.95,1.51,6,12,6,2,10,0,0,0,7340 d,CHC 
Jack Leiter ,17.2,17,1,0,5.34,1.57,10,17,10,3,4,4,1,0,43712 ,TEX 
Burch Smith ,10.0,8,0,0,4.94,1.50,5,11,4,2,10,0,1,0,5440 d,TB 
Drew Hutchison ,13.5,9,1,0,5.34,1.57,8,15,6,2,4,2,1,0,4507 d,"SP,RP) FA "
Randy Labaut ,7.8,6,0,0,4.77,1.57,4,8,4,1,8,0,0,0,45687 ,CLE 
Griff McGarry ,10.5,11,0,0,4.91,1.57,6,10,7,1,7,1,0,0,44910 ,PHI 
Ryan Rolison ,18.4,14,1,0,5.28,1.53,11,21,7,3,8,3,1,0,7482 d,COL 
Tyler Beede ,17.7,15,1,0,5.23,1.57,10,18,10,2,17,0,1,0,5977 d,CLE 
Dakota Chalmers ,6.0,5,0,0,5.19,1.58,3,6,4,1,6,0,0,0,39275 ,ARI 
Dallas Keuchel ,35.1,24,2,0,4.94,1.56,19,40,15,4,7,7,2,0,4660 d,SP) FA 
Alan Busenitz ,8.9,8,0,0,5.32,1.50,5,10,4,2,8,0,1,0,6454 d,CIN 
Daniel Castano ,8.6,6,0,0,5.16,1.50,5,10,3,2,3,1,0,0,7377 d,"RP,SP) FA "
Austin Davis ,7.5,7,0,0,5.42,1.53,5,7,5,1,6,0,0,0,7985 d,SD 
Jose Urena ,23.7,17,1,0,5.08,1.53,13,26,10,4,14,2,2,0,5190 d,TEX 
Anthony Molina ,38.1,25,1,0,4.98,1.47,21,45,11,6,35,1,2,0,46960 ,COL 
Brett Kerry ,7.5,5,0,0,5.54,1.50,5,8,3,1,2,1,1,0,46139 ,LAA 
Hobie Harris ,14.5,12,1,0,5.32,1.66,9,16,8,2,13,0,1,0,44370 ,MIN 
Chase De Jong ,20.9,17,1,0,5.51,1.51,13,21,10,4,12,1,1,0,6218 d,RP) FA 
Ken Giles ,25.6,29,1,0,5.15,1.61,15,25,16,4,27,0,1,0,5506 d,ATL 
Noah Skirrow ,7.0,5,0,0,5.78,1.53,4,8,3,1,1,1,1,0,45260 ,PHI 
Chad Kuhl ,23.0,21,1,0,5.43,1.53,14,23,12,4,20,0,2,0,6422 d,CWS 
Luke Albright ,7.5,6,0,0,5.48,1.59,5,8,4,1,2,1,0,0,47002 ,ARI 
John Curtiss ,25.6,22,1,0,5.41,1.50,15,28,11,5,26,0,1,0,7312 d,COL 
Jeff Criswell ,9.2,7,0,0,5.42,1.54,6,10,4,2,2,2,1,0,43888 ,COL 
Patrick Corbin ,159.9,116,8,0,5.19,1.47,92,183,53,28,29,29,13,0,4655 d,WSH 
Brenan Hanifee ,29.3,17,1,0,4.79,1.55,16,31,14,4,29,0,2,1,47069 ,DET 
Juan Mejia ,10.6,9,0,0,5.19,1.58,6,11,5,2,11,0,0,0,48267 ,COL 
Paolo Espino ,18.2,14,1,0,5.85,1.48,12,22,5,4,7,3,1,0,6125 d,TOR 
Vladimir Gutierrez ,20.3,16,1,0,5.54,1.52,13,22,9,4,14,2,1,0,6634 d,MIA 
Logan Allen ,13.0,11,0,0,5.16,1.55,7,14,6,2,10,1,1,0,7452 d,ARI 
Blake Taylor ,6.0,4,0,0,5.66,1.68,4,7,3,1,6,0,0,0,37108 ,TEX 
Ryan Jensen ,14.8,14,0,0,4.96,1.61,8,13,11,2,17,1,1,0,19853 ,MIN 
Ryan Feltner ,97.7,83,5,0,5.26,1.50,57,105,41,16,20,20,7,0,44878 ,COL 
Zach Neal ,27.9,22,1,0,5.53,1.47,17,32,9,7,27,0,2,0,4897 d,RP) FA 
Robert Gsellman ,15.9,13,0,0,5.35,1.50,9,17,7,2,16,0,0,0,5889 d,WSH 
Ricky Karcher ,17.3,19,1,0,5.30,1.74,10,14,16,2,17,0,1,0,46498 ,ARI 
Brad Keller ,26.2,20,1,0,5.05,1.60,15,27,14,3,11,3,2,0,7370 d,CWS 
Jordan Lyles ,136.7,97,6,0,5.39,1.42,82,151,43,25,30,23,10,2,3567 d,KC 
Jorge Benitez ,19.0,17,1,0,5.39,1.66,11,19,12,3,19,0,1,0,47283 ,BOS 
Luis Cessa ,15.2,10,0,0,5.08,1.59,9,18,6,2,12,1,1,0,5861 d,KC 
Jackson Rutledge ,73.8,53,3,0,5.26,1.47,43,79,30,12,20,13,5,0,23366 ,WSH 
Zach Davies ,49.1,37,2,0,5.24,1.52,29,54,21,8,17,8,4,0,5842 d,WSH 
Albert Suarez ,14.0,13,0,0,5.79,1.57,9,15,7,2,14,0,0,0,4083 d,BAL 
Cole Winn ,25.7,22,1,0,5.23,1.63,15,26,16,4,17,2,2,0,7922 d,TEX 
Joey Krehbiel ,12.2,10,0,0,5.70,1.63,8,13,7,3,11,0,1,0,6711 d,SEA 
Matt Carasiti ,19.6,15,1,0,5.56,1.65,12,23,10,3,18,0,1,0,6471 d,COL 
Spenser Watkins ,24.3,17,1,0,5.68,1.54,15,29,9,4,12,2,2,0,9976 d,WSH 
Riley Pint ,21.2,22,1,0,5.35,1.77,13,20,18,2,26,0,1,0,6474 d,COL 
Matt Koch ,27.4,21,1,0,5.80,1.54,18,32,10,6,28,0,2,0,5922 d,COL 
Ty Blach ,32.4,21,1,0,5.47,1.55,20,40,10,6,21,2,2,0,5194 d,COL 
Austin Gomber ,144.1,102,7,0,5.33,1.47,85,165,47,26,27,27,11,1,6257 d,COL 
Madison Bumgarner ,77.7,54,4,0,5.49,1.49,47,87,29,15,14,14,6,0,3691 d,SP) FA 
Jaden Hill ,24.0,20,1,0,5.84,1.66,16,26,13,4,24,0,1,0,44709 ,COL 
Karl Kauffmann ,17.1,11,1,0,6.12,1.75,12,21,9,3,12,1,1,0,43992 ,COL 
Noah Davis ,40.0,30,2,0,5.82,1.59,26,45,19,7,16,6,3,0,44485 ,COL 
Cal Quantrill ,147.8,92,7,0,5.29,1.48,87,171,48,24,27,27,10,0,6399 d,COL 
Peter Lambert ,106.1,83,4,0,5.41,1.50,64,119,40,19,29,18,8,0,7473 d,COL 
Kyle Freeland ,156.4,101,7,0,5.39,1.51,94,187,48,28,29,29,12,0,6041 d,COL 
Dakota Hudson ,121.8,68,6,0,5.34,1.59,72,144,50,16,26,22,9,0,6840 d,COL 
